place_id,propname,subpropname,primarysport,fieldnumber,netsremoved,surfacetype
2665,St. John's Park,N/A,Handball,1,0,Asphalt
2666,Daniel M. O'Connell Playground,N/A,Handball,2,0,Asphalt
2667,London Planetree Playground,N/A,Handball,1,0,Asphalt
2668,Hoover - Manton Playgrounds,N/A,Handball,2,0,Asphalt
2669,The Painter's Playground,N/A,Handball,3,0,Asphalt
2670,Nehemiah Park,N/A,Handball,3,0,Asphalt
2671,Beach Channel Playground,N/A,Handball,1,0,Asphalt
2672,Luther Gulick Park,N/A,Handball,1,0,Asphalt
2673,Sol Bloom Playground,N/A,Handball,2,0,Asphalt
2674,Prall Playground,N/A,Handball,2,0,Concrete
2675,Frederick Douglass Playground,N/A,Handball,2,0,Asphalt
2676,Marconi Park,N/A,Handball,6,0,Asphalt
2677,Electric Playground,N/A,Handball,1,0,Concrete
2678,Conch Playground,N/A,Handball,2,0,Asphalt
2679,Gutenberg Playground,N/A,Handball,3,0,Asphalt
2680,Hell's Kitchen Park,N/A,Handball,1,0,Asphalt
2681,Willis Playground,N/A,Handball,2,0,Asphalt
2682,Watson Gleason Playground,N/A,Handball,3,0,Asphalt
2683,St. Andrew's Playground,N/A,Handball,3,0,Asphalt
2684,Golconda Playground,N/A,Handball,2,0,Asphalt
2685,Bartlett Playground,N/A,Handball,1,0,Asphalt
2686,John Allen Payne Playground,N/A,Handball,6,0,Asphalt
2687,Col. Young Playground,N/A,Football,1,0,Natural
2688,Baruch Playground,N/A,Football,2,1,Synthetic
2689,Mafera Park,N/A,Football,1,0,Synthetic
2690,Lower East Side Playground,N/A,Soccer,1,0,Rubber
2691,Rochdale Park,N/A,Football,1,0,Natural
2692,Friends Field,N/A,Football,1,0,Natural
2693,Bill Brown Playground,N/A,Soccer,1,0,Synthetic
2694,Vincent F. Albano Jr. Playground,N/A,Multi Purpose Play Area,1,0,Asphalt
2695,Father Macris Park,N/A,Football,1,0,Natural
2696,Bridge Park,N/A,Football,1,0,Asphalt
2697,Cypress Hills Playground,N/A,Football,1,0,Synthetic
2698,St. Andrew's Playground,N/A,Football,1,0,Asphalt
2699,Sternberg Park,N/A,Football,1,0,Synthetic
2700,Grady Playground,N/A,Football,1,0,Synthetic
2701,Detective Keith L Williams Park,N/A,Football,1,0,Synthetic
2702,Vito Locascio Field,N/A,Football,1,0,Natural
2703,Gen. Douglas MacArthur Park,N/A,Football,1,0,Natural
2704,Roy Wilkins Recreation Center,Nautilus Playground,Cricket,1,0,Natural
2705,Walker Park,N/A,Cricket,1,0,Natural
2706,Floyd Patterson Ballfields,N/A,Cricket,1,0,Natural
2707,P.S. 155 Playground,N/A,Football,1,0,Asphalt
2708,Bill Rainey Park,N/A,Football,1,0,Natural
2709,Bayswater Park,N/A,Cricket,2,0,Natural
2710,Bayswater Park,N/A,Cricket,1,0,Natural
2711,Rockaway Community Park,N/A,Cricket,1,0,Natural
2712,Paerdegat Park,N/A,Cricket,1,0,Natural
2713,Tudor Park,N/A,Cricket,1,0,Natural
2714,Dr. Charles R. Drew Park,N/A,Cricket,1,0,Natural
2715,Police Officer Edward Byrne Park,N/A,Cricket,1,0,Natural
2716,Jacob Joffe Fields,N/A,Football,1,0,Natural
2717,Midland Field,N/A,Football,1,0,Natural
2718,Dr. Charles R. Drew Park,N/A,Cricket,2,0,Natural
2719,St. Albans Park,N/A,Cricket,1,0,Natural
2720,Ciccarone Park,N/A,Bocce,1,0,Sand
2721,Power Playground,N/A,Bocce,1,0,Sand
2722,McKinley Park,N/A,Bocce,1,0,Sand
2723,Carroll Park,N/A,Bocce,2,1,Sand
2724,McDonald Playground,N/A,Bocce,2,0,Sand
2725,Allerton Playground,N/A,Bocce,3,0,Sand
2726,Francis Lewis Park,N/A,Bocce,2,0,Sand
2727,McKinley Park,N/A,Bocce,2,0,Sand
2728,McDonald Playground,N/A,Bocce,1,0,Sand
2729,Carroll Park,N/A,Bocce,1,1,Sand
2730,William F Moore Park,N/A,Bocce,1,0,Sand
2731,Allerton Playground,N/A,Bocce,2,0,Sand
2732,Francis Lewis Park,N/A,Bocce,1,0,Sand
2733,College Point Fields,N/A,Softball,3,0,Natural
2734,Detective Keith L Williams Park,N/A,Baseball,1,0,Synthetic
2735,Peter's Field,N/A,Softball,1,0,Asphalt
2736,Space Time Playground,N/A,Softball,1,0,Asphalt
2737,People's Park,N/A,Softball,1,0,Asphalt
2738,Paerdegat Park,N/A,Baseball,2,0,Natural
2739,Garden Playground,N/A,Softball,1,0,Asphalt
2740,Bill Rainey Park,N/A,Softball,3,0,Natural
2741,Murphy Brothers Playground,N/A,Softball,2,0,Natural
2742,Sternberg Park,N/A,Softball,2,0,Synthetic
2743,Vinmont Veteran Park,N/A,Softball,1,0,Natural
2744,Horace Harding Playground,N/A,Softball,1,0,Asphalt
2745,Big Bush Playground,N/A,Softball,2,0,Synthetic
2746,Saul Weprin Playground,N/A,Softball,1,0,Asphalt
2747,Rockaway Community Park,N/A,Softball,1,0,Natural
2748,Mafera Park,N/A,Softball,2,0,Asphalt
2749,Annunciation Playground,N/A,Softball,1,0,Synthetic
2750,Pelham Bay Little League,N/A,Softball,3,0,Natural
2751,Marine Park,N/A,Softball,19,0,Natural
2752,South Rochdale Playground,N/A,Softball,1,1,Asphalt
2753,Montbellier Park,N/A,Baseball,1,0,Synthetic
2754,St. Michael's Playground,N/A,Baseball,1,0,Synthetic
2755,John Golden Park,N/A,Softball,6,0,Natural
2756,Leif Ericson Park,N/A,Softball,2,1,Natural
2757,Arcilla Playground,N/A,Softball,1,0,Asphalt
2758,Jacob Joffe Fields,N/A,Softball,1,0,Natural
2759,Breukelen Ballfields,N/A,Softball,3,0,Natural
2760,Breukelen Ballfields,N/A,Baseball,1,0,Natural
2761,Haffen Park,N/A,Softball,1,0,Synthetic
2762,Farm Playground,N/A,Softball,1,0,Asphalt
2763,Pomonok Playground,N/A,Softball,1,0,Asphalt
2764,Queens Valley Playground,N/A,Softball,1,0,Asphalt
2765,Riverdale Playground,N/A,Softball,1,0,Natural
2766,Ehrenreich-Austin Playground,N/A,Softball,1,0,Asphalt
2767,Colgate Close,N/A,Softball,1,0,Natural
2768,Behagen Playground,N/A,Softball,2,0,Synthetic
2769,Greenwood Playground,N/A,Softball,1,0,Asphalt
2770,P.O. Serrano Playground,N/A,Softball,1,0,Synthetic
2771,Castle Hill Playground,N/A,Softball,1,0,Asphalt
2772,Moore Playground,N/A,Softball,1,0,Asphalt
2773,Grady Playground,N/A,Softball,1,0,Synthetic
2774,Tiger Playground,N/A,Softball,1,0,Asphalt
2775,Murray Playground,N/A,Softball,1,0,Synthetic
2776,College Point Fields,N/A,Baseball,1,0,Natural
2777,Willets Point Playground,N/A,Softball,1,0,Asphalt
2778,Frank Golden Park,N/A,Softball,22,0,Natural
2779,Frank Golden Park,N/A,Softball,21,0,Natural
2780,Bridge Park,N/A,Softball,1,0,Asphalt
2781,Walker Park,N/A,Softball,1,0,Natural
2782,Greencroft Playground,N/A,Softball,1,0,Natural
2783,Snug Harbor Cultural Center,N/A,Softball,1,0,Natural
2784,Gen. Douglas MacArthur Park,N/A,Baseball,1,0,Natural
2785,Dugan Playground,N/A,Baseball,2,0,Natural
2786,Fresh Meadows Playground,N/A,Softball,1,0,Asphalt
2787,Baruch Playground,N/A,Softball,2,0,Synthetic
2788,Louis C. Moser Playground,N/A,Softball,1,0,Asphalt
2789,Astoria Heights Playground,N/A,Multi Purpose Play Area,1,0,Asphalt
2790,East Elmhurst Playground,N/A,Baseball,1,0,Natural
2791,Playground One Twenty Five CXXV,N/A,Softball,1,0,Asphalt
2792,Harris Park,N/A,Softball,2,0,Natural
2793,Harris Park,N/A,Softball,3,0,Synthetic
2794,Loreto Playground,N/A,Softball,1,0,Asphalt
2795,Dunbar Playground,N/A,Softball,1,0,Synthetic
2796,Harold Schneiderman Playground,N/A,Softball,1,0,Asphalt
2797,Detective William T. Gunn Playground,N/A,Softball,1,0,Asphalt
2798,Marconi Park,N/A,Softball,2,0,Synthetic
2799,Almeda Playground,N/A,Softball,1,0,Asphalt
2800,LaGuardia Landing Lights,N/A,Baseball,1,0,Natural
2801,Marie Curie Playground,N/A,Softball,1,0,Asphalt
2802,Northern Playground,N/A,Softball,1,0,Synthetic
2803,Tall Oak Playground,N/A,Softball,1,0,Asphalt
2804,Bellerose Playground,N/A,Softball,1,0,Asphalt
2805,Evergreen Park,N/A,Softball,1,0,Asphalt
2806,Daniel M. O'Connell Playground,N/A,Softball,1,0,Asphalt
2807,Mafera Park,N/A,Baseball,1,0,Synthetic
2808,Robert Moses Playground,N/A,Softball,1,0,Asphalt
2809,LaTourette Park & Golf Course,Field of Dreams,Softball,1,0,Natural
2810,Northerleigh Park,N/A,Softball,1,0,Natural
2811,Bensonhurst Park,N/A,Softball,1,0,Natural
2812,Eugene McCabe Field,N/A,Softball,1,0,Synthetic
2813,Rockaway Community Park,N/A,Softball,2,0,Natural
2814,Redfern Playground,N/A,Softball,1,0,Natural
2815,Nathan Straus Playground,N/A,Softball,1,0,Asphalt
2816,Frederick Douglass Playground,N/A,Softball,1,0,Synthetic
2817,J. Hood Wright Park,N/A,Softball,1,0,Asphalt
2818,Midland Field,N/A,Softball,3,0,Asphalt
2819,Cambria Playground,N/A,Baseball,2,0,Natural
2820,Glen Oaks Oval,N/A,Softball,3,0,Natural
2821,Cambria Playground,N/A,Softball,1,0,Natural
2822,Springfield Park,N/A,Softball,1,0,Natural
2823,Playground Eighty LXXX,N/A,Softball,1,0,Asphalt
2824,Dr. Charles R. Drew Park,N/A,Baseball,1,0,Natural
2825,St. Albans Park,N/A,Softball,1,0,Natural
2826,Peters Field,N/A,Softball,1,0,Natural
2827,Vito Locascio Field,N/A,Baseball,1,0,Natural
2828,Rosemary's Playground,N/A,Softball,1,0,Asphalt
2829,Grady Playground,N/A,Baseball,1,0,Synthetic
2830,Bensonhurst Park,N/A,Softball,2,0,Natural
2831,Bensonhurst Park,N/A,Softball,3,0,Natural
2832,Leif Ericson Park,N/A,Softball,1,1,Natural
2833,St. John's Park,N/A,Softball,2,0,Synthetic
2834,Gonzalo Plasencia Playground,N/A,Softball,1,0,Natural
2835,Dimattina Playground,N/A,Softball,1,0,Natural
2836,Cypress Hills Playground,N/A,Softball,2,0,Synthetic
2837,Grace Playground,N/A,Softball,1,0,Natural
2838,Sutter Ballfields,N/A,Softball,1,0,Natural
2839,John Hancock Playground,N/A,Softball,1,0,Asphalt
2840,Sternberg Park,N/A,Softball,1,0,Synthetic
2841,Rienzi Playground,N/A,Softball,1,0,Natural
2842,Co-op City Field,N/A,Softball,2,0,Natural
2843,Ambrosini Field,N/A,Softball,2,0,Natural
2844,Henry Hudson Park,N/A,Softball,1,0,Natural
2845,Harris Park,N/A,Softball,6,0,Natural
2846,Col. Young Playground,N/A,Softball,3,0,Natural
2847,Holcombe Rucker Park,N/A,Softball,1,0,Natural
2848,Col. Young Playground,N/A,Baseball,4,0,Natural
2849,Murphy Brothers Playground,N/A,Softball,1,0,Natural
2850,De Witt Clinton Park,N/A,Softball,2,0,Synthetic
2851,Chelsea Park,N/A,Softball,2,0,Synthetic
2852,William F. Passannante Ballfield,N/A,Softball,1,0,Asphalt
2853,Roy Wilkins Recreation Center,N/A,Softball,1,0,Natural
2854,Jackie Robinson Park,N/A,Softball,2,0,Natural
2855,Col. Young Playground,N/A,Softball,1,0,Natural
2856,St. Vartan Park,N/A,Hockey,1,1,Asphalt
2857,St. Vartan Park,N/A,Softball,1,0,Asphalt
2858,De Witt Clinton Park,N/A,Baseball,3,0,Synthetic
2859,De Witt Clinton Park,N/A,Softball,1,0,Synthetic
2860,Chelsea Park,N/A,Softball,1,0,Synthetic
2861,Col. Young Playground,N/A,Softball,2,0,Natural
2862,Tremont Park,N/A,Softball,1,0,Natural
2863,Noble Playground,N/A,Softball,1,1,Natural
2864,Haviland Playground,N/A,Softball,1,0,Asphalt
2865,Seton Park,N/A,Baseball,1,0,Synthetic
2866,Cooney Grauer Field,N/A,Softball,1,0,Natural
2867,Bicentennial Veterans Memorial Park,N/A,Baseball,1,0,Natural
2868,Co-op City Field,N/A,Softball,1,0,Natural
2869,Colucci Playground,N/A,Softball,1,0,Natural
2870,Samuel H. Young Park,N/A,Softball,1,0,Natural
2871,Newtown Barge Playground,N/A,Softball,1,0,Synthetic
2872,Mazzei Playground,N/A,Softball,1,0,Asphalt
2873,Pelham Bay Park,N/A,Softball,1,0,Natural
2874,St. Andrew's Playground,N/A,Softball,2,0,Asphalt
2875,Eleanor Roosevelt Playground,N/A,Multi Purpose Play Area,1,0,Asphalt
2876,Cypress Hills Playground,N/A,Baseball,1,0,Synthetic
2877,Sutter Ballfields,N/A,Softball,2,0,Natural
2878,Green Central Knoll,N/A,Softball,1,0,Natural
2879,Thomas Boyland Park,N/A,Softball,1,0,Natural
2880,Marcy Playground,N/A,Softball,1,0,Asphalt
2881,St. Andrew's Playground,N/A,Softball,1,0,Asphalt
2882,St. John's Park,N/A,Softball,3,0,Natural
2883,Bath Beach Park,N/A,Softball,1,0,Natural
2884,West Playground,N/A,Softball,1,0,Synthetic
2885,Kelly Park Playground,N/A,Softball,1,0,Asphalt
2886,Bill Brown Playground,N/A,Softball,1,0,Synthetic
2887,Breukelen Ballfields,N/A,Softball,5,0,Natural
2888,Bushwick Playground,N/A,Softball,1,0,Synthetic
2889,Paerdegat Park,N/A,Softball,1,0,Natural
2890,Jacob Joffe Fields,N/A,Softball,2,0,Natural
2891,Breukelen Ballfields,N/A,Softball,4,0,Natural
2892,McLaughlin Park,N/A,Softball,1,0,Synthetic
2893,Pinocchio Playground,N/A,Softball,1,0,Asphalt
2894,Park Of The Americas,N/A,Baseball,1,0,Synthetic
2895,College Point Fields,N/A,Baseball,2,0,Natural
2896,Tudor Park,N/A,Baseball,2,0,Synthetic
2897,Centreville Playground,N/A,Softball,1,0,Natural
2898,Frederick B. Judge Playground,N/A,Softball,1,0,Natural
2899,Matthew P. Sapolin Playground,N/A,Softball,1,0,Asphalt
2900,Howard Von Dohlen Playground,N/A,Softball,1,0,Asphalt
2901,Marconi Park,N/A,Softball,1,0,Synthetic
2902,Linnaeus Park,N/A,Softball,1,0,Natural
2903,Roy Wilkins Recreation Center,N/A,Baseball,2,0,Natural
2904,Haggerty Park,N/A,Baseball,1,0,Natural
2905,Dr. Charles R. Drew Park,N/A,Softball,2,0,Natural
2906,Brookville Park,N/A,Softball,5,0,Natural
2907,Springfield Park,N/A,Softball,2,0,Natural
2908,Glen Oaks Oval,N/A,Softball,2,0,Natural
2909,Glen Oaks Oval,N/A,Softball,1,0,Natural
2910,Rochdale Park,N/A,Softball,1,0,Natural
2911,Pat Williams Playground,N/A,Softball,1,0,Natural
2912,Gen. Douglas MacArthur Park,N/A,Softball,1,0,Natural
2913,Clawson Playground,N/A,Softball,1,0,Asphalt
2914,Corlears Hook Park,N/A,Softball,1,0,Synthetic
2915,Jacob H. Schiff Playground,N/A,Softball,1,0,Synthetic
2916,Broad Channel American Park,N/A,Softball,3,0,Asphalt
2917,Coleman Playground,N/A,Softball,1,0,Natural
2918,Sol Lain Plgd,N/A,Softball,1,0,Asphalt
2919,Thomas Jefferson Park,N/A,Softball,2,0,Natural
2920,Thomas Jefferson Park,N/A,Softball,1,0,Natural
2921,Marx Brothers Playground,N/A,Softball,1,0,Synthetic
2922,Thomas Jefferson Park,N/A,Softball,3,0,Natural
2923,Joseph Austin Playground,N/A,Baseball,1,0,Synthetic
2924,Admiral Farragut Playground,N/A,Softball,1,0,Asphalt
2925,Belmont Playground,N/A,Baseball,1,0,Synthetic
2926,Vleigh Playground,N/A,Softball,1,0,Asphalt
2927,Behagen Playground,N/A,Softball,1,0,Natural
2928,Broad Channel American Park,N/A,Softball,2,0,Natural
2929,Harris Park,N/A,Baseball,1,0,Natural
2930,Seton Park,N/A,Softball,2,0,Natural
2931,Conch Playground,N/A,Softball,1,0,Asphalt
2932,Harris Park,N/A,Baseball,5,0,Natural
2933,Quarry Ballfields,N/A,Softball,1,0,Natural
2934,Utopia Playground,N/A,Softball,1,0,Asphalt
2935,Hoover - Manton Playgrounds,N/A,Softball,1,0,Asphalt
2936,Delphin H. Greene Playground,N/A,Softball,1,0,Asphalt
2937,Mafera Park,N/A,Softball,3,0,Synthetic
2938,"""Uncle"" Vito F. Maranzano Glendale Playground",N/A,Softball,1,0,Asphalt
2939,Tecumseh Playground,N/A,Softball,1,1,Asphalt
2940,Castlewood Playground,N/A,Softball,1,0,Asphalt
2941,Norelli-Hargreaves Playground,N/A,Softball,1,0,Asphalt
2942,Watson Gleason Playground,N/A,Softball,1,0,Synthetic
2943,Baruch Playground,N/A,Football,1,1,Synthetic
2944,Prospect Park,Lower Long Meadow,Softball,6,0,Natural
2945,Prospect Park,Lower Long Meadow,Baseball,3,0,Natural
2946,Prospect Park,Lower Long Meadow,Softball,7,0,Natural
2947,Prospect Park,Lower Long Meadow,Baseball,2,0,Natural
2948,Prospect Park,Lower Long Meadow,Soccer,3,0,Natural
2949,Prospect Park,Lower Long Meadow,Soccer,2,0,Natural
2950,Prospect Park,Lower Long Meadow,Soccer,1,0,Natural
2951,Starlight Park,Starlight Park Zone 1,Softball,2,0,Synthetic
2952,Starlight Park,Starlight Park Zone 1,Softball,1,0,Synthetic
2953,Starlight Park,Starlight Park Zone 1,Soccer,1,1,Synthetic
2954,Alley Pond Park,Alley Pond Park Zone 3,Softball,9,0,Natural
2955,Alley Pond Park,Alley Pond Park Zone 3,Softball,8,0,Natural
2956,Juniper Valley Park,Juniper Valley Park Zone 2,Softball,2,0,Natural
2957,Juniper Valley Park,Juniper Valley Park Zone 2,Baseball,1,0,Natural
2958,Cunningham Park,Cunningham Park Zone 2,Baseball,5,0,Natural
2959,Cunningham Park,Cunningham Park Zone 2,Baseball,1,0,Natural
2960,Kissena Park,Kissena Park Zone 3,Softball,4,0,Natural
2961,Kissena Corridor Park,Captain Mario Fajardo Park,Cricket,1,0,Natural
2962,Juniper Valley Park,Juniper Valley Park Zone 2,Softball,4,0,Natural
2963,Kissena Park,Kissena Park Zone 4,Softball,9,0,Natural
2964,Kissena Park,Kissena Park Zone 4,Softball,7,0,Natural
2965,Cunningham Park,Cunningham Park Zone 4,Baseball,19,0,Natural
2966,Cunningham Park,Cunningham Park Zone 4,Baseball,18,0,Natural
2967,Cunningham Park,Cunningham Park Zone 3,Softball,8,0,Natural
2968,Cunningham Park,Cunningham Park Zone 3,Softball,9,0,Natural
2969,Playground Sixty Two LXII,N/A,Softball,1,0,Asphalt
2970,Franklin D. Roosevelt Boardwalk and Beach,South Beach Zone 1,Bocce,3,1,Clay
2971,Franklin D. Roosevelt Boardwalk and Beach,South Beach Zone 1,Bocce,2,1,Clay
2972,Franklin D. Roosevelt Boardwalk and Beach,South Beach Zone 1,Bocce,1,1,Clay
2973,Franklin D. Roosevelt Boardwalk and Beach,Midland Beach Zone 5,Rugby,1,0,Natural
2974,Parade Ground,East Parade Grounds,Soccer,6,0,Natural
2975,Parade Ground,East Parade Grounds,Soccer,5,0,Natural
2976,Parade Ground,West Parade Grounds,Bocce,16,0,Clay
2977,Parade Ground,East Parade Grounds,Volleyball,12,0,Rubber
2978,Parade Ground,East Parade Grounds,Football,9,0,Synthetic
2979,Parade Ground,West Parade Grounds,Soccer,8,0,Synthetic
2980,Parade Ground,West Parade Grounds,Soccer,2,0,Natural
2981,Parade Ground,West Parade Grounds,Soccer,1,0,Natural
2982,Canarsie Park,Canarsie Park Zone 1,Soccer,1,0,Natural
2983,Kaiser Park,Kaiser Park Zone 1,Multi Purpose Play Area,2,0,Asphalt
2984,Kaiser Park,Kaiser Park Zone 1,Basketball,3,1,Asphalt
2985,Kaiser Park,Kaiser Park Zone 1,Basketball,4,1,Asphalt
2986,Kaiser Park,Kaiser Park Zone 1,Basketball,2,1,Asphalt
2987,Kaiser Park,Kaiser Park Zone 1,Basketball,1,1,Asphalt
2988,Coney Island Boat Basin,Six Diamonds Zone 2,Football,1,0,Natural
2989,Van Cortlandt Park,Parade Ground North,Soccer,7,1,Natural
2990,Central Park,North Meadow,Soccer,5,1,Natural
2991,Central Park,North Meadow,Soccer,6,1,Natural
2992,Central Park,North Meadow,Soccer,4,1,Natural
2993,Central Park,North Meadow,Soccer,2,1,Natural
2994,Central Park,North Meadow,Soccer,3,1,Natural
2995,Central Park,North Meadow,Soccer,1,1,Natural
2996,Lincoln Terrace / Arthur S. Somers Park,Lincoln Terr Pk/Arthur S Somers Zone 1,Football,1,0,Natural
2997,Lincoln Terrace / Arthur S. Somers Park,Lincoln Terr Pk/Arthur S Somers Zone 1,Baseball,1,0,Natural
2998,Bronx Park,Allerton Fields In Bronx Park,Football,1,0,Natural
2999,Bronx Park,Allerton Fields In Bronx Park,Soccer,1,0,Natural
3000,Pelham Bay Park,Rodman's Neck East,Football,1,0,Natural
3001,Shore Park and Parkway,Shore Road Park Zone 5,Soccer,1,0,Natural
3002,Coney Island Boat Basin,Six Diamonds Zone 2,Football,2,0,Natural
3003,Coney Island Boat Basin,Six Diamonds Zone 2,Softball,6,0,Natural
3004,Coney Island Boat Basin,Six Diamonds Zone 2,Softball,4,0,Natural
3005,Coney Island Boat Basin,Six Diamonds Zone 2,Baseball,3,0,Natural
3006,Coney Island Boat Basin,Six Diamonds Zone 2,Softball,1,0,Natural
3007,Coney Island Boat Basin,Six Diamonds Zone 2,Baseball,2,0,Natural
3008,Coney Island Boat Basin,Six Diamonds Zone 2,Baseball,5,0,Natural
3009,Shore Park and Parkway,Shore Road Park Zone 2,Soccer,1,0,Natural
3010,Dyker Beach Park,Dyker Beach Park Zone 1,Football,1,0,Natural
3011,Dyker Beach Park,Dyker Beach Park Zone 1,Basketball,3,1,Asphalt
3012,Dyker Beach Park,Dyker Beach Park Zone 1,Basketball,2,1,Asphalt
3013,Dyker Beach Park,Dyker Beach Park Zone 1,Basketball,1,1,Asphalt
3014,Dyker Beach Park,Dyker Beach Park Zone 2,Softball,7,0,Asphalt
3015,Highland Park,Highland Park Zone 4,Tennis,18,1,Asphalt
3016,Highland Park,Highland Park Zone 4,Tennis,17,1,Asphalt
3017,Highland Park,Highland Park Zone 4,Tennis,15,1,Asphalt
3018,Highland Park,Highland Park Zone 4,Tennis,14,1,Asphalt
3019,Highland Park,Highland Park Zone 4,Tennis,13,1,Asphalt
3020,Highland Park,Highland Park Zone 4,Tennis,12,1,Asphalt
3021,Highland Park,Highland Park Zone 4,Tennis,11,1,Asphalt
3022,Bloomingdale Park,Bloomingdale Park Zone 3,Basketball,2,1,Asphalt
3023,Bloomingdale Park,Bloomingdale Park Zone 3,Basketball,1,1,Asphalt
3024,Wolfe's Pond Park,Wolfe's Pond Park Zone 3,Basketball,2,1,Asphalt
3025,Wolfe's Pond Park,Wolfe's Pond Park Zone 3,Basketball,1,1,Asphalt
3026,Clove Lakes Park,Clove Lakes Park Zone 1,Basketball,3,1,Asphalt
3027,Carl Schurz Park,Carl Schurz Main Lawn,Basketball,2,1,Asphalt
3028,Clove Lakes Park,Clove Lakes Park Zone 1,Basketball,1,1,Asphalt
3029,Clove Lakes Park,Clove Lakes Park Zone 1,Basketball,2,1,Asphalt
3030,Willowbrook Park,Willowbrook Park Recreational Area,Baseball,4,0,Natural
3031,Willowbrook Park,Willowbrook Park Recreational Area,Softball,5,0,Natural
3032,Franklin D. Roosevelt Boardwalk and Beach,Midland Beach Zone 5,Softball,7,0,Natural
3033,Franklin D. Roosevelt Boardwalk and Beach,South Beach Zone 2,Softball,3,0,Natural
3034,Franklin D. Roosevelt Boardwalk and Beach,South Beach Zone 1,Softball,1,0,Natural
3035,Bronx Park,Bronx Park Zone 1,Baseball,2,0,Natural
3036,Highland Park,Highland Park Zone 4,Tennis,16,1,Asphalt
3037,Van Cortlandt Park,Kelly Fields,Softball,1,0,Natural
3038,Dyker Beach Park,Dyker Beach Park Zone 2,Softball,1,0,Synthetic
3039,Randall's Island Park,Sunken Meadow,Softball,28,0,Natural
3040,Clove Lakes Park,Clove Lakes Park Zone 1,Softball,3,0,Natural
3041,Canarsie Park,Canarsie Park Zone 1,Softball,6,0,Natural
3042,Marine Park,Marine Park Zone 2,Softball,13,0,Natural
3043,Marine Park,"Marine Park Zone 7, Gerritsen Ballfields",Softball,3,0,Natural
3044,Canarsie Park,Canarsie Park Zone 4,Baseball,7,0,Natural
3045,Marine Park,"Marine Park Zone 7, Gerritsen Ballfields",Softball,1,0,Natural
3046,Marine Park,Marine Park Zone 4,Baseball,7,0,Natural
3047,Canarsie Park,Canarsie Park Zone 5,Baseball,1,0,Natural
3048,Soundview Park,Soundview Park Zone 6,Softball,1,0,Natural
3049,Shore Park and Parkway,Shore Road Park Zone 2,Softball,1,0,Natural
3050,Van Cortlandt Park,Van Cortlandt Stadium,Baseball,2,0,Natural
3051,Riverside Park,Running Track And 78th St. Ballfields,Softball,3,0,Natural
3052,Randall's Island Park,Sunken Meadow,Softball,17,0,Natural
3053,Randall's Island Park,Sunken Meadow,Softball,18,0,Natural
3054,Randall's Island Park,Sunken Meadow,Baseball,43,0,Natural
3055,Pelham Bay Park,Twenty-Six Courts & Bath Courts,Basketball,1,1,Asphalt
3056,Pelham Bay Park,Twenty-Six Courts & Bath Courts,Basketball,2,1,Asphalt
