name,type,Borough,EditDate,latitude,longitude,Status,ClosureType
Rocco Torre-Handball-12,af,B,2020-04-06 11:14:00,40.606174902133574,-73.92710078414397,COVID-19 Closure,Fully Locked
Underhill Playground-Handball-03,af,Q,2020-04-06 12:17:00,40.74468532983627,-73.78704580528071,COVID-19 Closure,Taped Off
Handball-05,af,Q,2020-04-05 16:38:00,40.68019855161782,-73.8020985871696,COVID-19 Closure,Blocked with Barricade
Detective K.L. Williams Playground-Handball-04,af,Q,2020-04-05 16:22:00,40.704192603426144,-73.78497447664533,COVID-19 Closure,Temporary Fencing
Bayswater Playground-Handball-06,af,Q,2020-04-05 22:49:00,40.59958193457413,-73.76726511479765,COVID-19 Closure,Blocked with Barricade
Merriam Plgd. (lower)-Handball-02,af,X,2020-04-16 10:25:00,40.838984402156804,-73.92632401969287,COVID-19 Closure,Temporary Fencing
Soundview Park-Handball-01,af,X,2020-04-08 10:26:00,40.81881043368621,-73.87063722197226,COVID-19 Closure,Fully Locked
Breukelen Plgd-Handball-05,af,B,2020-04-06 11:43:00,40.654075042647875,-73.89303944946495,COVID-19 Closure,Fully Locked
114 St-Handball-01,af,M,2020-04-06 18:22:00,40.793211951636565,-73.93430149730668,COVID-19 Closure,Fully Locked
St Nicholas-Handball-02,af,M,2020-04-06 15:19:00,40.81400278126575,-73.95062185992956,COVID-19 Closure,Fully Locked
St Nicholas-Handball-04,af,M,2020-04-06 15:19:00,40.81389451695825,-73.95069962598483,COVID-19 Closure,Fully Locked
114 St-Handball-03,af,M,2020-04-06 18:22:00,40.79310337586912,-73.93404243601266,COVID-19 Closure,Fully Locked
Baisley Park South-Handball-07,af,Q,2020-04-05 17:54:00,40.66869897283753,-73.78827401709022,COVID-19 Closure,Fully Locked
Juniper Playground-Handball-09,af,Q,2020-04-05 15:03:00,40.72108312741358,-73.87704471099302,COVID-19 Closure,Fully Locked
Handball-06,af,M,2020-04-06 18:52:00,40.807139602508535,-73.9344273223497,COVID-19 Closure,
Handball-04,af,M,2020-04-06 18:52:00,40.807203016427664,-73.93427631645982,COVID-19 Closure,
Handball-02,af,M,2020-04-06 18:52:00,40.80727941862508,-73.93442266975805,COVID-19 Closure,
Leonardo Ingravallo Playground-Handball-04,af,Q,2020-04-04 21:52:00,40.77507677440408,-73.81717949800198,COVID-19 Closure,Temporary Fencing
Leonardo Ingravallo Playground-Handball-02,af,Q,2020-04-04 21:59:00,40.77521858429465,-73.81718985804912,COVID-19 Closure,Temporary Fencing
Leonardo Ingravallo Playground-Handball-07,af,Q,2020-04-04 21:59:00,40.77521193376558,-73.817349350441,COVID-19 Closure,Temporary Fencing
Leonardo Ingravallo Playground-Handball-08,af,Q,2020-04-04 21:59:00,40.77528418039353,-73.81735415158391,COVID-19 Closure,Temporary Fencing
Lindower-Handball-04,af,B,2020-04-07 11:08:00,40.6128553059661,-73.91184525293436,COVID-19 Closure,Temporary Fencing
Handball-02,af,X,2020-04-07 12:12:00,40.82738720866084,-73.93040208885334,COVID-19 Closure,Fully Locked
Handball-06,af,X,2020-04-07 12:12:00,40.82726308960235,-73.93049617011461,COVID-19 Closure,Fully Locked
Handball-04,af,X,2020-04-07 12:12:00,40.82713915725786,-73.93040234522432,COVID-19 Closure,Fully Locked
Bayswater Playground-Handball-03,af,Q,2020-04-05 22:49:00,40.599524779217475,-73.76713401983663,COVID-19 Closure,Blocked with Barricade
Bayswater Playground-Handball-04,af,Q,2020-04-05 22:49:00,40.599451168749496,-73.7673643975177,COVID-19 Closure,Blocked with Barricade
Sunken Plgd-Handball-01,af,M,2020-04-06 17:29:00,40.837415423031565,-73.93636311827301,COVID-19 Closure,Fully Locked
Sunken Plgd-Handball-03,af,M,2020-04-06 17:29:00,40.837550938149256,-73.93630304624806,COVID-19 Closure,Fully Locked
Grand St-Handball-03,af,M,2020-04-07 13:28:00,40.717771011040476,-73.99349890859155,COVID-19 Closure,Fully Locked
Grand St-Handball-04,af,M,2020-04-07 13:28:00,40.71770681519816,-73.99349703587825,COVID-19 Closure,Fully Locked
Brookville Playground-Handball-02,af,Q,2020-04-06 10:46:00,40.663793818961565,-73.74106185227154,COVID-19 Closure,Taped Off
Detective K.L. Williams Playground-Handball-03,af,Q,2020-04-05 16:22:00,40.70415656072534,-73.78513121798011,COVID-19 Closure,Temporary Fencing
Rufus King Park-Handball-01,af,Q,2020-04-05 17:36:00,40.70434390472051,-73.80340445495182,COVID-19 Closure,Blocked with Barricade
Detective K.L. Williams Playground-Handball-01,af,Q,2020-04-05 16:22:00,40.704240384025674,-73.78518805577704,COVID-19 Closure,Temporary Fencing
Roy Wilkins Park-Handball-04,af,Q,2020-04-05 17:26:00,40.68527904896736,-73.76991752723353,COVID-19 Closure,Temporary Fencing
Roy Wilkins Park-Handball-02,af,Q,2020-04-05 17:26:00,40.68545769558271,-73.76986903182839,COVID-19 Closure,Temporary Fencing
Roy Wilkins Park-Handball-01,af,Q,2020-04-05 17:26:00,40.68548465831612,-73.76996973483138,COVID-19 Closure,Temporary Fencing
Horatio Playground-Handball-04,af,Q,2020-04-05 15:56:00,40.75868669321413,-73.75433849869992,COVID-19 Closure,Blocked with Barricade
