name,type,borough,editdate,latitude,longitude,status,closuretype
Crowley Playground,pg,Q,2020-05-21 11:08:57,40.72945458608542,-73.880118422406,COVID-19 Closure,Completely Locked
Jacob Javits Plgd,pg,M,2020-05-21 11:07:10,40.85882362601722,-73.9346150786823,COVID-19 Closure,Completely Locked
Benninger Playground,pg,Q,2020-05-21 11:08:10,40.707103648996245,-73.89845776319069,COVID-19 Closure,Completely Locked
Friends Field,pg,B,2020-05-21 11:06:56,40.61864183103399,-73.97258887667317,COVID-19 Closure,Completely Locked
"Phil ""Scooter"" Rizzuto Park",pg,Q,2020-05-21 11:08:30,40.694257210965425,-73.8219424609687,COVID-19 Closure,Partially Locked
Parkside Playground,pg,X,2020-05-21 11:09:58,40.86863256756378,-73.86808184641339,COVID-19 Closure,Not Lockable
East Springfield Playground,pg,Q,2020-05-21 11:09:06,40.698736062835906,-73.74004938714423,COVID-19 Closure,Partially Locked
Harvard Playground,pg,Q,2020-05-21 11:08:25,40.709369509049345,-73.78167353163634,COVID-19 Closure,Completely Locked
MacArthur Playground,pg,M,2020-05-21 11:07:50,40.752179794004,-73.96511753921995,COVID-19 Closure,Completely Locked
Dodger Playground,pg,B,2020-05-21 11:05:56,40.66498358499072,-73.95236841864265,COVID-19 Closure,Completely Locked
Remsen Playground,pg,B,2020-05-21 11:06:55,40.642031506861784,-73.90757182030521,COVID-19 Closure,Completely Locked
Montbellier Park,pg,Q,2020-05-21 11:09:03,40.67366315978643,-73.7567706377545,COVID-19 Closure,Not Lockable
Twenty-Four Sycamores Park,pg,M,2020-05-21 11:07:28,40.759402242181714,-73.95881050160962,COVID-19 Closure,Completely Locked
Charybdis Playground,pg,Q,2020-05-21 11:07:59,40.779816923379634,-73.92243884443543,COVID-19 Closure,Completely Locked
Gonzalo Plasencia Playground,pg,B,2020-05-21 11:06:08,40.652254060020795,-74.00806096014698,COVID-19 Closure,Completely Locked
Mentone Playground,pg,Q,2020-05-21 11:10:26,40.66623094940307,-73.74288409011237,COVID-19 Closure,Completely Locked
East 72nd St Plgd,pg,M,2020-05-21 11:07:02,40.77203907510168,-73.967876678849,COVID-19 Closure,Completely Locked
Lanett Playground,pg,Q,2020-05-21 11:09:06,40.59951162212376,-73.74435291868815,COVID-19 Closure,Completely Locked
Alexander Hamilton Playground,pg,M,2020-05-21 11:07:12,40.823093718527325,-73.95116789745151,COVID-19 Closure,Completely Locked
Sakura Park,pg,M,2020-05-21 11:07:23,40.81291607181284,-73.96253751273694,COVID-19 Closure,Partially Locked
Imagination Playground at Betsy Head,pg,B,2020-05-21 11:05:38,40.664075056120616,-73.9118521695445,COVID-19 Closure,Completely Locked
Playground One,pg,M,2020-05-21 11:07:38,40.712275395538576,-73.99761186905134,COVID-19 Closure,Completely Locked
Starlight Park Playground,pg,X,2020-05-21 11:09:52,40.834373989347455,-73.8820320094127,COVID-19 Closure,Partially Locked
Mae Grant Playground,pg,M,2020-05-21 11:07:42,40.79246930820747,-73.94962355905972,COVID-19 Closure,Completely Locked
Fox Playground,pg,B,2020-05-21 11:06:21,40.632887131467754,-73.92402490170589,COVID-19 Closure,Completely Locked
Soundview Playground,pg,X,2020-05-21 11:10:35,40.81819173351976,-73.87053880353444,COVID-19 Closure,Completely Locked
Plgd One Fifty Two CLII,pg,M,2020-05-21 11:07:06,40.82819829180664,-73.9397270327655,COVID-19 Closure,Completely Locked
Mount Hope Playground,pg,X,2020-05-21 11:10:10,40.85020604623722,-73.90952596761933,COVID-19 Closure,Completely Locked
Williamsbridge Oval,pg,X,2020-05-21 11:09:47,40.87860638563809,-73.87714657651054,COVID-19 Closure,Completely Locked
Harmony Playground,pg,B,2020-05-21 11:05:50,40.66354163685454,-73.97699269066659,COVID-19 Closure,Completely Locked
Colden Playground,pg,Q,2020-05-21 11:08:53,40.77015015641378,-73.82699866319749,COVID-19 Closure,Completely Locked
Bay 8 Playground,pg,B,2020-05-21 02:41:00,40.60678951740872,-74.01619801789985,COVID-19 Closure,Completely Locked
Leon S Kaiser Playground,pg,B,2020-05-21 11:10:31,40.57819643804717,-73.995352832906,COVID-19 Closure,Completely Locked
Queens Valley Playground,pg,Q,2020-05-21 11:08:36,40.72177660198784,-73.82399404842046,COVID-19 Closure,Completely Locked
Vincent F. Albano Jr. Playground,pg,M,2020-05-21 11:07:52,40.74193080602832,-73.97843761329177,COVID-19 Closure,Completely Locked
DeSalvio Playground,pg,M,2020-05-21 11:07:44,40.721627236577,-73.99622056159414,COVID-19 Closure,Completely Locked
"Martin Luther King, Jr. Playground",pg,M,2020-05-21 11:07:39,40.800455133592045,-73.95023374409388,COVID-19 Closure,Partially Locked
La Guardia Playground,pg,B,2020-05-21 11:10:20,40.709915005033565,-73.95917250215956,COVID-19 Closure,Completely Locked
Rainey Park Playground,pg,Q,2020-05-21 11:08:11,40.76566329538724,-73.94136983303204,COVID-19 Closure,Not Lockable
Playground One Thirty Four CXXXIV,pg,X,2020-05-21 11:10:23,40.803583522673065,-73.91821831664133,COVID-19 Closure,Completely Locked
Nicholas Naquan Heyward Jr. Park,pg,B,2020-05-21 11:06:17,40.684659522101924,-73.9882634861491,COVID-19 Closure,Partially Locked
Purple Playground,pg,B,2020-05-21 11:06:24,40.66317430837572,-73.98982428639522,COVID-19 Closure,Completely Locked
Roebling Playground,pg,B,2020-05-21 11:06:27,40.706112517254326,-73.96228234059411,COVID-19 Closure,Completely Locked
Sobel Court Park,pg,R,2020-05-21 11:09:30,40.61479777192531,-74.08322829516628,COVID-19 Closure,Completely Locked
Marconi Park,pg,Q,2020-05-21 11:08:28,40.69317249688936,-73.79585112276818,COVID-19 Closure,Partially Locked
Hill & Dale Playground,pg,X,2020-05-21 11:09:34,40.837357264674495,-73.89064942604864,COVID-19 Closure,Not Lockable
Courtney Callender Playground,pg,M,2020-05-21 11:07:34,40.81011516776967,-73.93997742498641,COVID-19 Closure,Completely Locked
Rockaway Playground - N,pg,Q,2020-05-21 11:08:33,40.58539979043849,-73.80860052120337,COVID-19 Closure,Completely Locked
Mosholu Playground,pg,X,2020-05-21 11:10:04,40.87279003343103,-73.88296859659454,COVID-19 Closure,Completely Locked
Louis C. Moser Playground,pg,Q,2020-05-21 11:08:58,40.762704638198315,-73.8920636229262,COVID-19 Closure,Completely Locked
Washington Market Park,pg,M,2020-05-21 11:07:56,40.717050558770474,-74.01104731538419,COVID-19 Closure,Completely Locked
Dome Playground,pg,B,2020-05-21 11:06:00,40.63844822718989,-73.98063189080365,COVID-19 Closure,Partially Locked
Lakeview Lane Playground,pg,Q,2020-05-21 11:07:59,40.67772779557636,-73.78236503509993,COVID-19 Closure,Completely Locked
Arcilla Playground,pg,X,2020-05-21 11:10:08,40.82729461229759,-73.91453069454562,COVID-19 Closure,Completely Locked
Playground For All Children,pg,Q,2020-05-21 11:08:20,40.741188101983575,-73.84895366532423,COVID-19 Closure,Completely Locked
Mullaly Plgd (2),pg,X,2020-05-21 11:09:38,40.8342762183861,-73.92335523430894,COVID-19 Closure,Completely Locked
Claremont,pg,M,2020-05-21 11:07:19,40.81504194595486,-73.96208331121491,COVID-19 Closure,Completely Locked
Grace Playground,pg,B,2020-05-21 11:05:51,40.67188242569933,-73.89450017182706,COVID-19 Closure,Completely Locked
Mt. Morris East,pg,M,2020-05-21 11:07:16,40.80329122292206,-73.94328844625036,COVID-19 Closure,Completely Locked
Pfc Norton Playground,pg,B,2020-05-21 11:06:07,40.61463671058221,-73.94497009980634,COVID-19 Closure,Completely Locked
Louis Armstrong Playground,pg,Q,2020-05-21 11:09:07,40.75475078252132,-73.85530875140921,COVID-19 Closure,Completely Locked
Nathan Straus Playground,pg,M,2020-05-21 11:07:48,40.719658017469314,-73.9841680274137,COVID-19 Closure,Completely Locked
Equity Playground,pg,Q,2020-05-21 11:08:12,40.69172378651618,-73.85341614756797,COVID-19 Closure,Partially Locked
Carter G. Woodson Children's Park,pg,B,2020-05-21 11:06:58,40.66823796927114,-73.90582698398944,COVID-19 Closure,Completely Locked
Callahan-Kelly Playground,pg,B,2020-05-21 11:06:12,40.678385321262716,-73.90582822917736,COVID-19 Closure,Completely Locked
Richman (Echo) Park Upper,pg,X,2020-05-21 11:09:36,40.849586759705026,-73.9019102714753,COVID-19 Closure,Completely Locked
Tiffany Playground,pg,X,2020-05-21 11:10:02,40.82454572073554,-73.8941536709528,COVID-19 Closure,Completely Locked
Sunset Park Playground,pg,B,2020-05-21 11:05:51,40.647678506563246,-74.00457956783633,COVID-19 Closure,Completely Locked
Hoffman Park,pg,Q,2020-05-21 11:08:57,40.7328146543376,-73.8713360615312,COVID-19 Closure,Partially Locked
Rainbow Playground,pg,B,2020-05-21 11:06:28,40.640414731948034,-74.01113153760475,COVID-19 Closure,Completely Locked
Chester Playground,pg,B,2020-05-21 11:06:55,40.66877795615999,-73.91219217552003,COVID-19 Closure,Completely Locked
Wright Brothers Playground,pg,M,2020-05-21 11:07:46,40.831568701299574,-73.94150369235838,COVID-19 Closure,Completely Locked
John Jay Park,pg,M,2020-05-21 11:07:14,40.76954113081193,-73.94949284729813,COVID-19 Closure,Partially Locked
Cypress Hills Playground,pg,B,2020-05-21 11:05:54,40.6707001799539,-73.87119967401219,COVID-19 Closure,Completely Locked
Playground 286,pg,B,2020-05-21 11:06:41,40.59073210857797,-73.9383362481649,COVID-19 Closure,Completely Locked
Seth Low Playground/ Bealin Square,pg,B,2020-05-21 11:05:54,40.60854525801554,-73.98602436614728,COVID-19 Closure,Completely Locked
Seven Gables Playground,pg,Q,2020-05-21 11:08:07,40.7438685253691,-73.76610327334569,COVID-19 Closure,Partially Locked
Private William Gray Playground,pg,Q,2020-05-21 11:09:10,40.75787704008547,-73.87092755800535,COVID-19 Closure,Completely Locked
Hot Spot Tot Lot,pg,B,2020-05-21 11:06:09,40.63102296449947,-73.95675056141285,COVID-19 Closure,Completely Locked
Ancient Plgd,pg,M,2020-05-21 11:07:04,40.78084912347188,-73.96175118864154,COVID-19 Closure,Completely Locked
Fordham Landing Playground,pg,X,2020-05-21 11:10:24,40.86336731169043,-73.91028042000406,COVID-19 Closure,Completely Locked
Elmhurst Park,pg,Q,2020-05-21 11:09:14,40.73014453921336,-73.88496050938579,COVID-19 Closure,Completely Locked
Newtown Barge Playground,pg,B,2020-05-21 11:10:27,40.73592071658703,-73.96096391011798,COVID-19 Closure,Completely Locked
Greenwood Playground,pg,B,2020-05-21 11:05:57,40.65071673812599,-73.97651899869719,COVID-19 Closure,Completely Locked
Midland Playground,pg,R,2020-05-21 11:10:33,40.568603430345895,-74.0911379129618,COVID-19 Closure,Partially Locked
Lozada Playground,pg,X,2020-05-21 11:09:52,40.80777141490889,-73.92500072215614,COVID-19 Closure,Completely Locked
Washington Square Park,pg,M,2020-05-21 11:07:25,40.73105379430035,-73.99893252641668,COVID-19 Closure,Completely Locked
Briarwood Playground,pg,Q,2020-05-21 11:09:01,40.710652697348856,-73.81080527374299,COVID-19 Closure,Partially Locked
Whitestone Playground,pg,Q,2020-05-21 11:08:51,40.79188011815939,-73.80809766003887,COVID-19 Closure,Completely Locked
Slattery Playground,pg,X,2020-05-21 11:09:44,40.857283946336786,-73.89831637283281,COVID-19 Closure,Completely Locked
Davidson Playground,pg,X,2020-05-21 11:10:15,40.85510831956887,-73.90766638360327,COVID-19 Closure,Completely Locked
Webster Playground,pg,X,2020-05-21 11:10:01,40.85939829451661,-73.8930797611528,COVID-19 Closure,Completely Locked
Ten Mile River Plgd,pg,M,2020-05-21 11:07:33,40.82992520011985,-73.95224102606947,COVID-19 Closure,Completely Locked
Locust Manor Playground,pg,Q,2020-05-21 11:08:49,40.68574483631508,-73.75636602466213,COVID-19 Closure,Not Lockable
Hilton White Playground,pg,X,2020-05-21 11:09:48,40.82279296493902,-73.90738474379731,COVID-19 Closure,Completely Locked
Vinmont Veteran Park,pg,X,2020-05-21 11:09:55,40.902062440929754,-73.90484410589606,COVID-19 Closure,Completely Locked
Auburndale Playground,pg,Q,2020-05-21 11:09:04,40.766012974589046,-73.79420398419514,COVID-19 Closure,Completely Locked
The Painter's Playground,pg,Q,2020-05-21 11:08:45,40.72060008824243,-73.85980013552106,COVID-19 Closure,Completely Locked
Garden Playground,pg,B,2020-05-21 11:50:52,40.70110665943727,-73.93851597921929,COVID-19 Closure,Completely Locked
Carver Playground,pg,B,2020-05-21 11:06:52,40.68044781703693,-73.9203110287976,COVID-19 Closure,Completely Locked
Haviland Playground,pg,X,2020-05-21 11:10:28,40.82904299380164,-73.85861719668488,COVID-19 Closure,Completely Locked
PS 278 Plgd,pg,B,2020-05-21 11:05:46,40.607249088180225,-73.93835912050525,COVID-19 Closure,Completely Locked
I Am Park,pg,X,2020-05-21 11:10:35,40.811313566161644,-73.91025416225554,COVID-19 Closure,Partially Locked
Grand Playground,pg,X,2020-05-21 11:10:10,40.855841879504794,-73.90729794201764,COVID-19 Closure,Completely Locked
Nelson Rockefeller Playground,pg,M,2020-05-21 11:07:53,40.71684527916853,-74.01663651903073,COVID-19 Closure,Partially Locked
Mahoney Playground,pg,R,2020-05-21 11:09:17,40.64375603067635,-74.08573340679024,COVID-19 Closure,Completely Locked
Nelson Playground,pg,X,2020-05-21 11:10:00,40.835083765248115,-73.92668179042829,COVID-19 Closure,Completely Locked
Ogden Plimpton Playground,pg,X,2020-05-21 11:10:13,40.8419962462461,-73.92376066918669,COVID-19 Closure,Completely Locked
Brighton Playground,pg,B,2020-05-21 11:06:06,40.575162157133214,-73.96513531737067,COVID-19 Closure,Completely Locked
Corporal Thompson Playground,pg,R,2020-05-21 11:09:28,40.638941049404146,-74.11805292117842,COVID-19 Closure,Not Lockable
Tremont Plgd (2),pg,X,2020-05-21 11:09:33,40.844435845154536,-73.8945681785893,COVID-19 Closure,Completely Locked
Brady Plgd,pg,X,2020-05-21 11:09:31,40.851391396287646,-73.86879873066249,COVID-19 Closure,Completely Locked
Saul Weprin Playground,pg,Q,2020-05-21 11:08:40,40.74775132444976,-73.77613417367006,COVID-19 Closure,Partially Locked
Four Winds Playground,pg,Q,2020-05-21 11:08:09,40.742664715626226,-73.8081847659443,COVID-19 Closure,Completely Locked
Railroad Park,pg,X,2020-05-21 11:09:37,40.825135496430505,-73.91507809684497,COVID-19 Closure,Completely Locked
Tot Lot One Hundred And Sixteen,pg,M,2020-05-21 11:07:20,40.80961073199904,-73.96549085479666,COVID-19 Closure,Completely Locked
South Pacific Playground,pg,B,2020-05-21 11:06:01,40.675657213474004,-73.92019781444165,COVID-19 Closure,Completely Locked
Juniper South Playground,pg,Q,2020-05-21 11:08:23,40.718455988052355,-73.88275548633341,COVID-19 Closure,Completely Locked
Mother Cabrini Park,pg,B,2020-05-21 11:06:57,40.68440812820359,-74.00470505809359,COVID-19 Closure,Completely Locked
The Big Park,pg,R,2020-05-21 11:09:23,40.63067864560888,-74.16499648041099,COVID-19 Closure,Completely Locked
Peters Field,pg,Q,2020-05-21 11:08:54,40.70654349024171,-73.77459271167578,COVID-19 Closure,Not Lockable
Admiral Triangle,pg,B,2020-05-21 11:06:08,40.67691052153183,-74.00105712210463,COVID-19 Closure,Completely Locked
Patrick O'Rourke Playground,pg,B,2020-05-21 11:06:34,40.61929655714463,-74.01444039003997,COVID-19 Closure,Completely Locked
Luther Gulick Park,pg,M,2020-05-21 11:07:17,40.71573081296455,-73.98139696745562,COVID-19 Closure,Completely Locked
Joseph Austin Playground,pg,Q,2020-05-21 11:09:03,40.71551403410043,-73.80138598219384,COVID-19 Closure,Partially Locked
Alley Athletic Playground,pg,Q,2020-05-21 11:07:57,40.73940105285009,-73.73432377493528,COVID-19 Closure,Partially Locked
Bayswater Playground,pg,Q,2020-05-21 11:08:00,40.598852638003024,-73.76695908781079,COVID-19 Closure,Partially Locked
Fountain Of Youth Playground,pg,X,2020-05-21 11:10:09,40.813765170183295,-73.90526369232576,COVID-19 Closure,Completely Locked
Classic Plgd,pg,M,2020-05-21 11:07:18,40.783371957280615,-73.98619716134192,COVID-19 Closure,Partially Locked
Joyce Kilmer Park,pg,X,2020-05-21 11:09:36,40.829658363106326,-73.92194688990506,COVID-19 Closure,Not Lockable
Park Slope Playground,pg,B,2020-05-21 11:06:45,40.67692065398832,-73.97878703642044,COVID-19 Closure,Completely Locked
Aesop Park,pg,R,2020-05-21 11:09:18,40.509489649347955,-74.23008698194862,COVID-19 Closure,Completely Locked
Jennie Jerome Playground,pg,X,2020-05-21 11:09:53,40.84551952765008,-73.91347557984518,COVID-19 Closure,Completely Locked
Saturn Play Equipment,pg,R,2020-05-21 11:09:15,40.62714336083229,-74.12116223123944,COVID-19 Closure,Completely Locked
Leif Ericson Park Playground,pg,B,2020-05-21 11:05:45,40.63126953596193,-74.01265677333946,COVID-19 Closure,Completely Locked
Samuel N. Bennerson 2nd Playground,pg,M,2020-05-21 11:07:36,40.77382322959232,-73.98714802838056,COVID-19 Closure,Completely Locked
Annunciation Playground,pg,M,2020-05-21 11:07:02,40.818542979305505,-73.95186971535111,COVID-19 Closure,Completely Locked
Maple Playground,pg,Q,2020-05-21 11:08:35,40.755977571842564,-73.8262600194642,COVID-19 Closure,Completely Locked
Lt. Michael R. Davidson Playground,pg,Q,2020-05-21 11:10:31,40.74865716979833,-73.91351012870591,COVID-19 Closure,Completely Locked
Utopia Playground,pg,Q,2020-05-21 11:08:40,40.730765055885634,-73.7922005741275,COVID-19 Closure,Completely Locked
Benson Playground,pg,B,2020-05-21 11:06:33,40.60217127095784,-74.00235001717002,COVID-19 Closure,Completely Locked
Van Alst Playground,pg,Q,2020-05-21 11:08:47,40.770401113851314,-73.9282482943692,COVID-19 Closure,Completely Locked
Crack Is Wack Playground,pg,M,2020-05-21 11:10:25,40.8043586737293,-73.93177320489765,COVID-19 Closure,Completely Locked
Weeksville Playground,pg,B,2020-05-21 11:05:53,40.67717586853414,-73.91952459980861,COVID-19 Closure,Completely Locked
William Sheridan Playground,pg,B,2020-05-21 11:05:56,40.715307898454654,-73.96390723289444,COVID-19 Closure,Completely Locked
Mott Playground,pg,X,2020-05-21 11:09:50,40.83107392845389,-73.91483552985237,COVID-19 Closure,Completely Locked
Marlboro Playground,pg,B,2020-05-21 11:06:32,40.59146063899015,-73.98081105503405,COVID-19 Closure,Completely Locked
Ida Court,pg,R,2020-05-21 11:09:26,40.53850944917768,-74.18668772752785,COVID-19 Closure,Completely Locked
Havemeyer Playground,pg,X,2020-05-21 11:09:55,40.82989252927138,-73.84796560574391,COVID-19 Closure,Completely Locked
Steuben Playground,pg,B,2020-05-21 11:10:26,40.69744491870467,-73.96345807759882,COVID-19 Closure,Completely Locked
River Avenue Parks,pg,X,2020-05-21 11:10:16,40.82579092676361,-73.92675941456217,COVID-19 Closure,Completely Locked
Oracle Playground,pg,B,2020-05-21 11:06:37,40.693981068642394,-73.97169059591037,COVID-19 Closure,Completely Locked
Bellaire Playground,pg,Q,2020-05-21 11:08:47,40.721657452015044,-73.75813019785774,COVID-19 Closure,Partially Locked
Wingate Park,pg,B,2020-05-21 11:06:23,40.659396545794394,-73.94497708704652,COVID-19 Closure,Partially Locked
Franz Sigel Park Playground,pg,X,2020-05-21 11:09:43,40.82252421239173,-73.92735789971178,COVID-19 Closure,Not Lockable
Woodlawn Plgd,pg,X,2020-05-21 11:09:45,40.90020833021021,-73.8721285386579,COVID-19 Closure,Partially Locked
Seaside Wildlife Nature Playground,pg,R,2020-05-21 11:10:33,40.5415324425494,-74.1427126307055,COVID-19 Closure,Not Lockable
Evergreen Park,pg,Q,2020-05-21 11:08:43,40.69725228102161,-73.89693850848285,COVID-19 Closure,Completely Locked
